        r(a.u)         P(1s)         Q(1s)         P(2s)         Q(2s)        P(2p-)        Q(2p-)         P(2p)         Q(2p)         P(3s)         Q(3s)        P(3p-)        Q(3p-)         P(3p)         Q(3p)
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  3.568384E-06  5.541716E-04 -1.672292E-06  1.595008E-04 -4.814568E-07  2.533670E-08  7.575537E-06  2.377870E-09 -4.306187E-12  5.446698E-05 -1.644146E-07  7.968107E-09  2.382369E-06  7.476684E-10 -1.354017E-12
  3.757035E-06  5.834683E-04 -1.853682E-06  1.679330E-04 -5.336793E-07  2.808506E-08  7.976024E-06  2.635938E-09 -5.025569E-12  5.734642E-05 -1.822482E-07  8.832437E-09  2.508315E-06  8.288121E-10 -1.580216E-12
  3.955359E-06  6.142670E-04 -2.054422E-06  1.767974E-04 -5.914727E-07  3.112665E-08  8.397042E-06  2.921568E-09 -5.863749E-12  6.037348E-05 -2.019843E-07  9.788981E-09  2.640718E-06  9.186223E-10 -1.843770E-12
  4.163852E-06  6.466445E-04 -2.276556E-06  1.861163E-04 -6.554257E-07  3.449244E-08  8.839644E-06  3.237682E-09 -6.840187E-12  6.355572E-05 -2.238239E-07  1.084749E-08  2.779908E-06  1.018017E-09 -2.150797E-12
  4.383034E-06  6.806819E-04 -2.522344E-06  1.959129E-04 -7.261887E-07  3.821670E-08  9.304935E-06  3.587506E-09 -7.977515E-12  6.690110E-05 -2.479890E-07  1.201872E-08  2.926234E-06  1.128012E-09 -2.508413E-12
  4.613454E-06  7.164642E-04 -2.794283E-06  2.062116E-04 -8.044807E-07  4.233726E-08  9.794079E-06  3.974612E-09 -9.302045E-12  7.041797E-05 -2.747253E-07  1.331459E-08  3.080061E-06  1.249728E-09 -2.924892E-12
  4.855687E-06  7.540807E-04 -3.095132E-06  2.170384E-04 -8.910956E-07  4.689595E-08  1.030830E-05  4.402943E-09 -1.084437E-11  7.411513E-05 -3.043037E-07  1.474825E-08  3.241774E-06  1.384408E-09 -3.409853E-12
  5.110340E-06  7.936256E-04 -3.427935E-06  2.284201E-04 -9.869106E-07  5.193895E-08  1.084888E-05  4.876863E-09 -1.264005E-11  7.800181E-05 -3.370240E-07  1.633422E-08  3.411776E-06  1.533421E-09 -3.974479E-12
  5.378050E-06  8.351975E-04 -3.796061E-06  2.403853E-04 -1.092895E-06  5.751729E-08  1.141717E-05  5.401193E-09 -1.473043E-11  8.208773E-05 -3.732169E-07  1.808854E-08  3.590493E-06  1.698285E-09 -4.631768E-12
  5.659485E-06  8.789005E-04 -4.203225E-06  2.529638E-04 -1.210118E-06  6.368735E-08  1.201459E-05  5.981263E-09 -1.716355E-11  8.638309E-05 -4.132481E-07  2.002896E-08  3.778371E-06  1.880675E-09 -5.396826E-12
  5.955350E-06  9.248436E-04 -4.653534E-06  2.661871E-04 -1.339763E-06  7.051138E-08  1.264263E-05  6.622967E-09 -1.999524E-11  9.089863E-05 -4.575211E-07  2.217504E-08  3.975879E-06  2.082445E-09 -6.287211E-12
  6.266384E-06  9.731417E-04 -5.151520E-06  2.800882E-04 -1.483135E-06  7.805813E-08  1.330287E-05  7.332817E-09 -2.329039E-11  9.564562E-05 -5.064816E-07  2.454841E-08  4.183511E-06  2.305642E-09 -7.323322E-12
  6.593365E-06  1.023915E-03 -5.702190E-06  2.947018E-04 -1.641674E-06  8.640354E-08  1.399694E-05  8.118014E-09 -2.712438E-11  1.006359E-04 -5.606217E-07  2.717294E-08  4.401785E-06  2.552529E-09 -8.528862E-12
  6.937111E-06  1.077291E-03 -6.311068E-06  3.100644E-04 -1.816972E-06  9.563141E-08  1.472659E-05  8.986517E-09 -3.158476E-11  1.058820E-04 -6.204848E-07  3.007501E-08  4.631247E-06  2.825611E-09 -9.931365E-12
  7.298481E-06  1.133403E-03 -6.984254E-06  3.262143E-04 -2.010784E-06  1.058343E-07  1.549364E-05  9.947123E-09 -3.677327E-11  1.113970E-04 -6.866704E-07  3.328370E-08  4.872470E-06  3.127652E-09 -1.156281E-11
  7.678379E-06  1.192390E-03 -7.728480E-06  3.431920E-04 -2.225048E-06  1.171144E-07  1.630000E-05  1.100956E-08 -4.280802E-11  1.171946E-04 -7.598405E-07  3.683115E-08  5.126056E-06  3.461711E-09 -1.346035E-11
  8.077755E-06  1.254401E-03 -8.551172E-06  3.610398E-04 -2.461903E-06  1.295843E-07  1.714768E-05  1.218457E-08 -4.982619E-11  1.232893E-04 -8.407251E-07  4.075281E-08  5.392637E-06  3.831167E-09 -1.566711E-11
  8.497607E-06  1.319589E-03 -9.460524E-06  3.798022E-04 -2.723708E-06  1.433685E-07  1.803881E-05  1.348404E-08 -5.798704E-11  1.296964E-04 -9.301299E-07  4.508778E-08  5.672880E-06  4.239756E-09 -1.823317E-11
  8.938985E-06  1.388118E-03 -1.046557E-05  3.995261E-04 -3.013065E-06  1.586041E-07  1.897560E-05  1.492110E-08 -6.747543E-11  1.364317E-04 -1.028943E-06  4.987923E-08  5.967484E-06  4.691608E-09 -2.121666E-11
  9.402994E-06  1.460158E-03 -1.157628E-05  4.202606E-04 -3.332842E-06  1.754426E-07  1.996039E-05  1.651026E-08 -7.850594E-11  1.435123E-04 -1.138145E-06  5.517474E-08  6.277183E-06  5.191286E-09 -2.468504E-11
  9.890792E-06  1.535890E-03 -1.280364E-05  4.420575E-04 -3.686201E-06  1.940508E-07  2.099564E-05  1.826758E-08 -9.132752E-11  1.509556E-04 -1.258816E-06  6.102680E-08  6.602751E-06  5.743834E-09 -2.871660E-11
  1.040360E-05  1.615501E-03 -1.415975E-05  4.649712E-04 -4.076630E-06  2.146126E-07  2.208394E-05  2.021078E-08 -1.062290E-10  1.587802E-04 -1.392144E-06  6.749325E-08  6.944999E-06  6.354830E-09 -3.340215E-11
  1.094270E-05  1.699192E-03 -1.565795E-05  4.890588E-04 -4.507966E-06  2.373307E-07  2.322798E-05  2.235945E-08 -1.235453E-10  1.670057E-04 -1.539443E-06  7.463786E-08  7.304781E-06  7.030434E-09 -3.884702E-11
  1.150944E-05  1.787169E-03 -1.731293E-05  5.143803E-04 -4.984439E-06  2.624286E-07  2.443063E-05  2.473528E-08 -1.436649E-10  1.756526E-04 -1.702156E-06  8.253086E-08  7.682993E-06  7.777459E-09 -4.517333E-11
  1.210524E-05  1.879653E-03 -1.914085E-05  5.409988E-04 -5.510704E-06  2.901521E-07  2.569489E-05  2.736219E-08 -1.670380E-10  1.847424E-04 -1.881872E-06  9.124960E-08  8.080578E-06  8.603432E-09 -5.252267E-11
  1.273159E-05  1.976873E-03 -2.115951E-05  5.689806E-04 -6.091882E-06  3.207721E-07  2.702389E-05  3.026664E-08 -1.941864E-10  1.942977E-04 -2.080341E-06  1.008792E-07  8.498526E-06  9.516674E-09 -6.105906E-11
  1.339005E-05  2.079072E-03 -2.338847E-05  5.983954E-04 -6.733607E-06  3.545863E-07  2.842096E-05  3.347789E-08 -2.257143E-10  2.043424E-04 -2.299486E-06  1.115134E-07  8.937877E-06  1.052638E-08 -7.097255E-11
  1.408227E-05  2.186504E-03 -2.584924E-05  6.293164E-04 -7.442069E-06  3.919225E-07  2.988956E-05  3.702825E-08 -2.623215E-10  2.149014E-04 -2.541422E-06  1.232553E-07  9.399726E-06  1.164271E-08 -8.248318E-11
  1.480998E-05  2.299437E-03 -2.856543E-05  6.618205E-04 -8.224071E-06  4.331408E-07  3.143335E-05  4.095344E-08 -3.048182E-10  2.260011E-04 -2.808471E-06  1.362179E-07  9.885220E-06  1.287690E-08 -9.584562E-11
  1.557500E-05  2.418151E-03 -3.156298E-05  6.959885E-04 -9.087078E-06  4.786368E-07  3.305617E-05  4.529295E-08 -3.541412E-10  2.376689E-04 -3.103183E-06  1.505259E-07  1.039557E-05  1.424136E-08 -1.113545E-10
  1.637924E-05  2.542941E-03 -3.487033E-05  7.319053E-04 -1.003928E-05  5.288446E-07  3.476205E-05  5.009039E-08 -4.113741E-10  2.499339E-04 -3.428353E-06  1.663157E-07  1.093204E-05  1.574981E-08 -1.293506E-10
  1.722472E-05  2.674117E-03 -3.851866E-05  7.696602E-04 -1.108964E-05  5.842407E-07  3.655523E-05  5.539399E-08 -4.777691E-10  2.628266E-04 -3.787048E-06  1.837372E-07  1.149596E-05  1.741741E-08 -1.502275E-10
  1.811355E-05  2.812004E-03 -4.254207E-05  8.093467E-04 -1.224800E-05  6.453469E-07  3.844015E-05  6.125702E-08 -5.547720E-10  2.763789E-04 -4.182620E-06  2.029544E-07  1.208873E-05  1.926091E-08 -1.744400E-10
