        r(a.u)         P(1s)         Q(1s)         P(2s)         Q(2s)
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  3.275846E-03  2.996277E-02 -3.274448E-04  7.478580E-03 -8.185978E-05
  3.443836E-03  3.148309E-02 -3.440336E-04  7.858038E-03 -8.601392E-05
  3.620440E-03  3.307968E-02 -3.614516E-04  8.256532E-03 -9.037648E-05
  3.806098E-03  3.475629E-02 -3.797393E-04  8.674995E-03 -9.495766E-05
  4.001275E-03  3.651681E-02 -3.989389E-04  9.114403E-03 -9.976818E-05
  4.206459E-03  3.836535E-02 -4.190944E-04  9.575775E-03 -1.048192E-04
  4.422163E-03  4.030618E-02 -4.402520E-04  1.006018E-02 -1.101225E-04
  4.648926E-03  4.234378E-02 -4.624598E-04  1.056874E-02 -1.156902E-04
  4.887316E-03  4.448282E-02 -4.857682E-04  1.110261E-02 -1.215352E-04
  5.137928E-03  4.672820E-02 -5.102297E-04  1.166302E-02 -1.276708E-04
  5.401389E-03  4.908503E-02 -5.358991E-04  1.225124E-02 -1.341111E-04
  5.678359E-03  5.155863E-02 -5.628336E-04  1.286860E-02 -1.408705E-04
  5.969528E-03  5.415457E-02 -5.910930E-04  1.351649E-02 -1.479645E-04
  6.275627E-03  5.687867E-02 -6.207393E-04  1.419636E-02 -1.554088E-04
  6.597419E-03  5.973699E-02 -6.518375E-04  1.490972E-02 -1.632202E-04
  6.935710E-03  6.273584E-02 -6.844549E-04  1.565815E-02 -1.714158E-04
  7.291346E-03  6.588182E-02 -7.186619E-04  1.644329E-02 -1.800138E-04
  7.665216E-03  6.918179E-02 -7.545314E-04  1.726685E-02 -1.890331E-04
  8.058254E-03  7.264288E-02 -7.921396E-04  1.813060E-02 -1.984931E-04
  8.471444E-03  7.627254E-02 -8.315652E-04  1.903642E-02 -2.084142E-04
  8.905818E-03  8.007849E-02 -8.728904E-04  1.998621E-02 -2.188178E-04
  9.362463E-03  8.406877E-02 -9.162001E-04  2.098198E-02 -2.297259E-04
  9.842521E-03  8.825172E-02 -9.615825E-04  2.202581E-02 -2.411614E-04
  1.034719E-02  9.263601E-02 -1.009129E-03  2.311986E-02 -2.531482E-04
  1.087774E-02  9.723061E-02 -1.058934E-03  2.426637E-02 -2.657110E-04
  1.143549E-02  1.020448E-01 -1.111095E-03  2.546764E-02 -2.788753E-04
  1.202183E-02  1.070883E-01 -1.165714E-03  2.672608E-02 -2.926679E-04
  1.263824E-02  1.123711E-01 -1.222894E-03  2.804417E-02 -3.071162E-04
  1.328625E-02  1.179033E-01 -1.282744E-03  2.942447E-02 -3.222486E-04
  1.396748E-02  1.236957E-01 -1.345373E-03  3.086962E-02 -3.380946E-04
  1.468364E-02  1.297593E-01 -1.410895E-03  3.238234E-02 -3.546845E-04
  1.543652E-02  1.361052E-01 -1.479428E-03  3.396544E-02 -3.720496E-04
  1.622801E-02  1.427453E-01 -1.551090E-03  3.562180E-02 -3.902222E-04
  1.706007E-02  1.496912E-01 -1.626004E-03  3.735437E-02 -4.092355E-04
  1.793479E-02  1.569554E-01 -1.704296E-03  3.916618E-02 -4.291235E-04
  1.885436E-02  1.645502E-01 -1.786092E-03  4.106032E-02 -4.499212E-04
  1.982108E-02  1.724885E-01 -1.871523E-03  4.303995E-02 -4.716644E-04
  2.083736E-02  1.807834E-01 -1.960720E-03  4.510830E-02 -4.943897E-04
