        r(a.u)         P(1s)         Q(1s)         P(2s)         Q(2s)        P(2p-)        Q(2p-)         P(2p)         Q(2p)         P(3s)         Q(3s)        P(3p-)        Q(3p-)         P(3p)         Q(3p)        P(3d-)        Q(3d-)         P(3d)         Q(3d)         P(4s)         Q(4s)        P(4p-)        Q(4p-)         P(4p)         Q(4p)        P(4d-)        Q(4d-)         P(4d)         Q(4d)         P(5s)         Q(5s)        P(5p-)        Q(5p-)         P(5p)         Q(5p)
  2.654137E-07  3.203386E-04 -1.487623E-07  1.114125E-04 -5.181500E-08  9.207837E-09  1.881727E-05  3.425880E-10 -9.559902E-14  5.022363E-05 -2.336274E-08  4.339104E-09  8.865716E-06  1.630849E-10 -4.551756E-14  2.561359E-15  8.722334E-12  1.137316E-16 -2.267376E-20  2.311207E-05 -1.075163E-08  1.933004E-09  3.949386E-06  7.245294E-11 -2.022265E-14  1.071636E-15  3.649194E-12  4.748994E-17 -9.467979E-21  9.249968E-06 -4.303081E-09  6.903513E-10  1.410470E-06  2.555391E-11 -7.132508E-15
  2.809207E-07  3.390546E-04 -1.666528E-07  1.179218E-04 -5.804640E-08  1.031519E-08  1.991668E-05  3.837894E-10 -1.133534E-13  5.315798E-05 -2.617240E-08  4.860935E-09  9.383702E-06  1.826983E-10 -5.397093E-14  3.037047E-15  9.771325E-12  1.348535E-16 -2.845542E-20  2.446240E-05 -1.204464E-08  2.165472E-09  4.180131E-06  8.116649E-11 -2.397834E-14  1.270657E-15  4.088064E-12  5.630964E-17 -1.188225E-20  9.790404E-06 -4.820580E-09  7.733746E-10  1.492878E-06  2.862715E-11 -8.457135E-15
  2.972227E-07  3.587302E-04 -1.865556E-07  1.247649E-04 -6.497870E-08  1.154710E-08  2.107246E-05  4.296250E-10 -1.342546E-13  5.624277E-05 -2.929808E-08  5.441462E-09  9.928245E-06  2.045177E-10 -6.392264E-14  3.597048E-15  1.093831E-11  1.597192E-16 -3.565809E-20  2.588197E-05 -1.348310E-08  2.424087E-09  4.422707E-06  9.086012E-11 -2.839970E-14  1.504954E-15  4.576297E-12  6.669259E-17 -1.488990E-20  1.035855E-05 -5.396286E-09  8.657363E-10  1.579511E-06  3.204606E-11 -1.001655E-14
  3.143606E-07  3.794146E-04 -2.086891E-07  1.319588E-04 -7.268795E-08  1.291709E-08  2.228750E-05  4.805977E-10 -1.588427E-13  5.948573E-05 -3.277409E-08  6.087052E-09  1.050071E-05  2.287827E-10 -7.562977E-14  4.255831E-15  1.223608E-11  1.889711E-16 -4.462130E-20  2.737433E-05 -1.508277E-08  2.711688E-09  4.677720E-06  1.016402E-10 -3.360098E-14  1.780579E-15  5.119251E-12  7.890706E-17 -1.863270E-20  1.095582E-05 -6.036517E-09  9.684497E-10  1.670585E-06  3.584815E-11 -1.185103E-14
  3.323771E-07  4.011595E-04 -2.332949E-07  1.395216E-04 -8.125832E-08  1.444009E-08  2.356483E-05  5.372640E-10 -1.877484E-13  6.289496E-05 -3.663836E-08  6.804754E-09  1.110252E-05  2.557580E-10 -8.939264E-14  5.030294E-15  1.367881E-11  2.233595E-16 -5.576404E-20  2.894320E-05 -1.686112E-08  3.031413E-09  4.945808E-06  1.136244E-10 -3.971558E-14  2.104603E-15  5.722851E-12  9.326635E-17 -2.328562E-20  1.158372E-05 -6.748260E-09  1.082636E-09  1.766329E-06  4.007494E-11 -1.400764E-14
  3.513174E-07  4.240192E-04 -2.606404E-07  1.474721E-04 -9.078295E-08  1.613268E-08  2.490766E-05  6.002398E-10 -2.217082E-13  6.647897E-05 -4.093289E-08  7.602368E-09  1.173519E-05  2.857368E-10 -1.055619E-13  5.940169E-15  1.528218E-11  2.637606E-16 -6.960303E-20  3.059250E-05 -1.883748E-08  3.386738E-09  5.227641E-06  1.269429E-10 -4.689929E-14  2.485282E-15  6.393659E-12  1.101363E-16 -2.906443E-20  1.224381E-05 -7.539252E-09  1.209536E-09  1.866982E-06  4.477235E-11 -1.654133E-14
  3.712288E-07  4.480510E-04 -2.910215E-07  1.558303E-04 -1.013649E-07  1.801315E-08  2.631933E-05  6.702065E-10 -2.615817E-13  7.024675E-05 -4.570417E-08  8.488525E-09  1.240029E-05  3.190437E-10 -1.245469E-13  7.008490E-15  1.706354E-11  3.111973E-16 -8.677522E-20  3.232637E-05 -2.103324E-08  3.781507E-09  5.523924E-06  1.417400E-10 -5.533399E-14  2.932252E-15  7.138934E-12  1.299440E-16 -3.623509E-20  1.293774E-05 -8.418052E-09  1.350524E-09  1.972796E-06  4.999123E-11 -1.951624E-14
  3.921610E-07  4.733149E-04 -3.247656E-07  1.646170E-04 -1.131183E-07  2.010179E-08  2.780338E-05  7.479183E-10 -3.083724E-13  7.420770E-05 -5.100361E-08  9.472777E-09  1.309950E-05  3.560374E-10 -1.468253E-13  8.262141E-15  1.904209E-11  3.668632E-16 -1.080654E-19  3.414913E-05 -2.347207E-08  4.219976E-09  5.835397E-06  1.581751E-10 -6.523191E-14  3.456762E-15  7.966708E-12  1.531880E-16 -4.512532E-20  1.366725E-05 -9.394132E-09  1.507118E-09  2.084034E-06  5.578781E-11 -2.300723E-14
  4.141664E-07  4.998742E-04 -3.622352E-07  1.738542E-04 -1.261692E-07  2.242102E-08  2.936351E-05  8.342096E-10 -3.632510E-13  7.837174E-05 -5.688810E-08  1.056569E-08  1.383455E-05  3.971154E-10 -1.729547E-13  9.732489E-15  2.123908E-11  4.321512E-16 -1.344400E-19  3.606535E-05 -2.618014E-08  4.706852E-09  6.162840E-06  1.764246E-10 -7.684072E-14  4.071935E-15  8.885869E-12  1.804497E-16 -5.613867E-20  1.443416E-05 -1.047797E-08  1.681001E-09  2.200976E-06  6.222435E-11 -2.710164E-14
  4.373001E-07  5.277951E-04 -4.038310E-07  1.835650E-04 -1.406573E-07  2.499565E-08  3.100364E-05  9.300035E-10 -4.275832E-13  8.274926E-05 -6.342061E-08  1.177896E-08  1.460730E-05  4.427169E-10 -2.035852E-13  1.145613E-14  2.367801E-11  5.086860E-16 -1.670887E-19  3.807981E-05 -2.918642E-08  5.247344E-09  6.507071E-06  1.966837E-10 -9.044932E-14  4.793080E-15  9.906251E-12  2.124077E-16 -6.977193E-20  1.524040E-05 -1.168117E-08  1.874032E-09  2.323914E-06  6.936969E-11 -3.190138E-14
  4.616199E-07  5.571476E-04 -4.499964E-07  1.937736E-04 -1.567370E-07  2.785312E-08  3.272786E-05  1.036321E-09 -5.029620E-13  8.735123E-05 -7.067077E-08  1.312551E-08  1.541966E-05  4.933282E-10 -2.394753E-13  1.347573E-14  2.638487E-11  5.983628E-16 -2.074753E-19  4.019756E-05 -3.252298E-08  5.847214E-09  6.868951E-06  2.191686E-10 -1.063947E-13  5.638054E-15  1.103873E-11  2.498533E-16 -8.663635E-20  1.608797E-05 -1.301654E-08  2.088269E-09  2.453154E-06  7.730001E-11 -3.752528E-14
  4.871866E-07  5.880050E-04 -5.012221E-07  2.045057E-04 -1.745793E-07  3.102380E-08  3.454048E-05  1.154293E-09 -5.912447E-13  9.218914E-05 -7.871564E-08  1.461967E-08  1.627367E-05  5.494871E-10 -2.815093E-13  1.584107E-14  2.938844E-11  7.033913E-16 -2.574005E-19  4.242388E-05 -3.622526E-08  6.512837E-09  7.249385E-06  2.441180E-10 -1.250696E-13  6.627677E-15  1.229535E-11  2.937092E-16 -1.074838E-19  1.697899E-05 -1.449829E-08  2.325988E-09  2.589021E-06  8.609960E-11 -4.411193E-14
  5.140641E-07  6.204444E-04 -5.580508E-07  2.157880E-04 -1.943732E-07  3.454129E-08  3.644603E-05  1.285168E-09 -6.945969E-13  9.727510E-05 -8.764043E-08  1.627725E-08  1.717147E-05  6.117886E-10 -3.307184E-13  1.861016E-14  3.272054E-11  8.263477E-16 -3.190780E-19  4.476436E-05 -4.033248E-08  7.251264E-09  7.649325E-06  2.717964E-10 -1.469324E-13  7.786224E-15  1.368941E-11  3.450511E-16 -1.332387E-19  1.791570E-05 -1.614211E-08  2.589709E-09  2.731854E-06  9.586168E-11 -5.182289E-14
  5.423197E-07  6.545471E-04 -6.210827E-07  2.276488E-04 -2.163276E-07  3.844273E-08  3.844928E-05  1.430329E-09 -8.155427E-13  1.026218E-04 -9.753943E-08  1.811577E-08  1.811529E-05  6.808908E-10 -3.883043E-13  2.185063E-14  3.641636E-11  9.702352E-16 -3.952290E-19  4.722482E-05 -4.488804E-08  8.070295E-09  8.069769E-06  3.024961E-10 -1.725168E-13  9.141991E-15  1.523564E-11  4.051329E-16 -1.650374E-19  1.890044E-05 -1.796536E-08  2.882218E-09  2.882010E-06  1.066894E-10 -6.084649E-14
  5.720240E-07  6.903982E-04 -6.909818E-07  2.401177E-04 -2.406740E-07  4.276923E-08  4.055524E-05  1.591306E-09 -9.570240E-13  1.082427E-04 -1.085169E-07  2.015459E-08  1.910751E-05  7.575217E-10 -4.556678E-13  2.564130E-14  4.051484E-11  1.138554E-15 -4.891969E-19  4.981144E-05 -4.993992E-08  8.978559E-09  8.511770E-06  3.365406E-10 -2.024452E-13  1.072795E-14  1.695034E-11  4.754163E-16 -2.042760E-19  1.993566E-05 -1.998726E-08  3.206594E-09  3.039865E-06  1.186967E-10 -7.140220E-14
  6.032512E-07  7.280875E-04 -7.684827E-07  2.532258E-04 -2.676681E-07  4.756625E-08  4.276918E-05  1.769789E-09 -1.122469E-12  1.141517E-04 -1.206882E-07  2.241514E-08  2.015060E-05  8.424866E-10 -5.344410E-13  3.007402E-14  4.505905E-11  1.335381E-15 -6.050888E-19  5.253068E-05 -5.554121E-08  9.985599E-09  8.976432E-06  3.742875E-10 -2.374427E-13  1.258254E-14  1.885151E-11  5.576040E-16 -2.526695E-19  2.102396E-05 -2.222904E-08  3.566247E-09  3.205813E-06  1.320099E-10 -8.374581E-14
  6.360795E-07  7.677090E-04 -8.543975E-07  2.670060E-04 -2.975929E-07  5.288407E-08  4.509662E-05  1.967650E-09 -1.315871E-12  1.203637E-04 -1.341809E-07  2.492111E-08  2.124717E-05  9.366758E-10 -6.265256E-13  3.525580E-14  5.009661E-11  1.565470E-15 -7.479479E-19  5.538933E-05 -6.175061E-08  1.110197E-08  9.464918E-06  4.161325E-10 -2.783543E-13  1.475053E-14  2.095910E-11  6.536804E-16 -3.123238E-19  2.216805E-05 -2.471420E-08  3.964947E-09  3.380269E-06  1.467685E-10 -9.817528E-14
  6.705909E-07  8.093620E-04 -9.496246E-07  2.814928E-04 -3.307612E-07  5.877828E-08  4.754339E-05  2.186957E-09 -1.541884E-12  1.268942E-04 -1.491361E-07  2.769870E-08  2.239997E-05  1.041074E-09 -7.341370E-13  4.131131E-14  5.568021E-11  1.834356E-15 -9.239658E-19  5.839454E-05 -6.863304E-08  1.233934E-08  9.978449E-06  4.625132E-10 -3.261642E-13  1.728406E-14  2.329513E-11  7.659567E-16 -3.858243E-19  2.337081E-05 -2.746873E-08  4.406862E-09  3.563670E-06  1.631269E-10 -1.150378E-13
  7.068717E-07  8.531506E-04 -1.055158E-06  2.967223E-04 -3.675192E-07  6.531039E-08  5.011561E-05  2.430000E-09 -1.805926E-12  1.337595E-04 -1.657098E-07  3.077689E-08  2.361186E-05  1.156772E-09 -8.598555E-13  4.838573E-14  6.186809E-11  2.148486E-15 -1.140741E-18  6.155384E-05 -7.626032E-08  1.371063E-08  1.051831E-05  5.139135E-10 -3.820187E-13  2.024390E-14  2.588397E-11  8.971253E-16 -4.763442E-19  2.463523E-05 -3.052137E-08  4.896602E-09  3.756473E-06  1.812556E-10 -1.347376E-13
  7.450128E-07  8.991842E-04 -1.172095E-06  3.127326E-04 -4.082494E-07  7.254841E-08  5.281971E-05  2.699307E-09 -2.114310E-12  1.409767E-04 -1.840745E-07  3.418774E-08  2.488589E-05  1.284972E-09 -1.006686E-12  5.664818E-14  6.872470E-11  2.515369E-15 -1.407599E-18  6.487511E-05 -8.471185E-08  1.523011E-08  1.108585E-05  5.708686E-10 -4.472530E-13  2.370079E-14  2.875259E-11  1.050322E-15 -5.877769E-19  2.596448E-05 -3.390389E-08  5.439267E-09  3.959162E-06  2.013434E-10 -1.577457E-13
  7.851093E-07  9.475780E-04 -1.301653E-06  3.295637E-04 -4.533752E-07  8.056754E-08  5.566245E-05  2.997679E-09 -2.474385E-12  1.485641E-04 -2.044212E-07  3.796667E-08  2.622524E-05  1.427009E-09 -1.178129E-12  6.629558E-14  7.632127E-11  2.943750E-15 -1.735976E-18  6.836667E-05 -9.407546E-08  1.691357E-08  1.168248E-05  6.339703E-10 -5.234218E-13  2.773713E-14  3.193080E-11  1.229197E-15 -7.248990E-19  2.736188E-05 -3.765145E-08  6.040496E-09  4.172243E-06  2.235992E-10 -1.846103E-13
  8.272617E-07  9.984529E-04 -1.445173E-06  3.472578E-04 -5.033645E-07  8.945094E-08  5.865093E-05  3.328208E-09 -2.894708E-12  1.565404E-04 -2.269607E-07  4.215289E-08  2.763326E-05  1.584353E-09 -1.378257E-12  7.755720E-14  8.473660E-11  3.443810E-15 -2.139903E-18  7.203723E-05 -1.044483E-07  1.877847E-08  1.230971E-05  7.038731E-10 -6.123354E-13  3.244883E-14  3.545155E-11  1.438003E-15 -8.935683E-19  2.883092E-05 -4.180291E-08  6.706524E-09  4.396248E-06  2.482537E-10 -2.159701E-13
  8.715752E-07  1.051936E-03 -1.604143E-06  3.658591E-04 -5.587348E-07  9.929060E-08  6.179264E-05  3.694319E-09 -3.385243E-12  1.649256E-04 -2.519265E-07  4.678973E-08  2.911347E-05  1.758636E-09 -1.611815E-12  9.069999E-14  9.405782E-11  4.027403E-15 -2.636581E-18  7.589599E-05 -1.159376E-07  2.084411E-08  1.296909E-05  7.813007E-10 -7.161012E-13  3.794758E-14  3.935130E-11  1.681689E-15 -1.100968E-18  3.037528E-05 -4.640125E-08  7.444245E-09  4.631738E-06  2.755621E-10 -2.525682E-13
  9.181607E-07  1.108162E-03 -1.780205E-06  3.854140E-04 -6.200583E-07  1.101882E-07  6.509542E-05  4.099793E-09 -3.957587E-12  1.737408E-04 -2.795766E-07  5.192512E-08  3.066956E-05  1.951657E-09 -1.884325E-12  1.060347E-13  1.043813E-10  4.708326E-15 -3.247099E-18  7.995259E-05 -1.286623E-07  2.313184E-08  1.366228E-05  8.670533E-10 -8.371727E-13  4.436340E-14  4.367035E-11  1.966016E-15 -1.355905E-18  3.199882E-05 -5.149399E-08  8.261284E-09  4.879302E-06  3.058068E-10 -2.952699E-13
  9.671348E-07  1.167270E-03 -1.975175E-06  4.059716E-04 -6.879679E-07  1.222561E-07  6.856753E-05  4.548817E-09 -4.625240E-12  1.830079E-04 -3.101961E-07  5.761203E-08  3.230544E-05  2.165409E-09 -2.202215E-12  1.239230E-13  1.158134E-10  5.502643E-15 -3.997307E-18  8.421716E-05 -1.427535E-07  2.566527E-08  1.439101E-05  9.620159E-10 -9.784055E-13  5.184760E-14  4.845328E-11  2.297692E-15 -1.669172E-18  3.370560E-05 -5.713368E-08  9.166071E-09  5.139558E-06  3.392998E-10 -3.450826E-13
  1.018620E-06  1.229408E-03 -2.191062E-06  4.275831E-04 -7.631631E-07  1.356188E-07  7.221765E-05  5.046014E-09 -5.403914E-12  1.927502E-04 -3.441007E-07  6.390905E-08  3.402519E-05  2.402094E-09 -2.572965E-12  1.447858E-13  1.284722E-10  6.429046E-15 -4.918886E-18  8.870038E-05 -1.583565E-07  2.847050E-08  1.515710E-05  1.067167E-09 -1.143123E-12  6.057632E-14  5.374935E-11  2.684523E-15 -2.054000E-18  3.549989E-05 -6.337841E-08  1.016793E-08  5.413158E-06  3.763861E-10 -4.031784E-13
  1.072744E-06  1.294732E-03 -2.430088E-06  4.503026E-04 -8.464174E-07  1.504136E-07  7.605492E-05  5.596502E-09 -6.311894E-12  2.029919E-04 -3.816390E-07  7.088097E-08  3.583311E-05  2.664147E-09 -3.005282E-12  1.691131E-13  1.424877E-10  7.509291E-15 -6.050652E-18  9.341345E-05 -1.756318E-07  3.157638E-08  1.596247E-05  1.183588E-09 -1.335194E-12  7.075453E-14  5.961306E-11  3.135592E-15 -2.526596E-18  3.738616E-05 -7.029244E-08  1.127716E-08  5.700784E-06  4.174475E-10 -4.709215E-13
  1.129644E-06  1.363406E-03 -2.694707E-06  4.741869E-04 -9.385862E-07  1.667926E-07  8.008892E-05  6.205936E-09 -7.370459E-12  2.137587E-04 -4.231968E-07  7.859940E-08  3.773372E-05  2.954261E-09 -3.509296E-12  1.974750E-13  1.580039E-10  8.768696E-15 -7.440160E-18  9.836816E-05 -1.947569E-07  3.501483E-08  1.680913E-05  1.312475E-09 -1.559119E-12  8.262075E-14  6.610465E-11  3.661471E-15 -3.106819E-18  3.936915E-05 -7.794677E-08  1.250516E-08  6.003157E-06  4.629056E-10 -5.498995E-13
  1.189461E-06  1.435600E-03 -2.987634E-06  4.992958E-04 -1.040615E-06  1.849238E-07  8.432974E-05  6.880569E-09 -8.604366E-12  2.250776E-04 -4.692002E-07  8.714354E-08  3.973177E-05  3.275411E-09 -4.096796E-12  2.305349E-13  1.751802E-10  1.023672E-14 -9.145661E-18  1.035769E-04 -2.159279E-07  3.882111E-08  1.769920E-05  1.455151E-09 -1.820135E-12  9.645251E-14  7.329074E-11  4.274460E-15 -3.818992E-18  4.145380E-05 -8.641995E-08  1.386453E-08  6.321033E-06  5.132270E-10 -6.419596E-13
  1.252345E-06  1.511496E-03 -3.311871E-06  5.256919E-04 -1.153549E-06  2.049929E-07  8.878798E-05  7.627315E-09 -1.004242E-11  2.369767E-04 -5.201208E-07  9.660092E-08  4.183226E-05  3.630890E-09 -4.781497E-12  2.690644E-13  1.941924E-10  1.194763E-14 -1.123850E-17  1.090527E-04 -2.393617E-07  4.303422E-08  1.863490E-05  1.613078E-09 -2.124335E-12  1.125727E-13  8.124495E-11  4.988872E-15 -4.692908E-18  4.364533E-05 -9.579879E-08  1.536920E-08  6.655206E-06  5.689273E-10 -7.492509E-13
  1.318453E-06  1.591282E-03 -3.670736E-06  5.534414E-04 -1.278544E-06  2.272054E-07  9.347479E-05  8.453816E-09 -1.171814E-11  2.494859E-04 -5.764796E-07  1.070683E-07  4.404044E-05  4.024336E-09 -5.579357E-12  3.139616E-13  2.152352E-10  1.394131E-14 -1.380604E-17  1.148092E-04 -2.652983E-07  4.769730E-08  1.961857E-05  1.787873E-09 -2.478810E-12  1.313571E-13  9.004872E-11  5.821357E-15 -5.765046E-18  4.594921E-05 -1.061793E-07  1.703457E-08  7.006511E-06  6.305767E-10 -8.742738E-13
  1.387951E-06  1.675159E-03 -4.067897E-06  5.826135E-04 -1.416878E-06  2.517883E-07  9.840188E-05  9.368524E-09 -1.367051E-11  2.626364E-04 -6.388528E-07  1.186528E-07  4.636183E-05  4.459772E-09 -6.508937E-12  3.662711E-13  2.385238E-10  1.626415E-14 -1.695525E-17  1.208608E-04 -2.940026E-07  5.285799E-08  2.065267E-05  1.981322E-09 -2.891806E-12  1.532426E-13  9.979204E-11  6.791286E-15 -7.080076E-18  4.837122E-05 -1.176675E-07  1.887765E-08  7.375827E-06  6.988055E-10 -1.019937E-12
  1.461011E-06  1.763337E-03 -4.507410E-06  6.132812E-04 -1.569964E-06  2.789926E-07  1.035816E-04  1.038078E-08 -1.594487E-11  2.764611E-04 -7.078772E-07  1.314726E-07  4.880224E-05  4.941645E-09 -7.591831E-12  4.272078E-13  2.642960E-10  1.897011E-14 -2.081710E-17  1.272227E-04 -3.257680E-07  5.856901E-08  2.173979E-05  2.195401E-09 -3.372917E-12  1.787377E-13  1.105744E-10  7.921191E-15 -8.692683E-18  5.091739E-05 -1.303808E-07  2.091728E-08  7.764077E-06  7.743106E-10 -1.189624E-12
  1.537818E-06  1.856035E-03 -4.993759E-06  6.455212E-04 -1.739363E-06  3.090959E-07  1.090268E-04  1.150092E-08 -1.859399E-11  2.909945E-04 -7.842570E-07  1.456585E-07  5.136775E-05  5.474871E-09 -8.853156E-12  4.981852E-13  2.928147E-10  2.212197E-14 -2.555188E-17  1.339108E-04 -3.609183E-07  6.488861E-08  2.288265E-05  2.432295E-09 -3.933302E-12  2.084336E-13  1.225059E-10  9.237284E-15 -1.066981E-17  5.359410E-05 -1.444489E-07  2.317426E-08  8.172232E-06  8.578622E-10 -1.387271E-12
  1.618562E-06  1.953485E-03 -5.531899E-06  6.794140E-04 -1.926801E-06  3.424050E-07  1.147512E-04  1.274034E-08 -2.167922E-11  3.062731E-04 -8.687706E-07  1.613550E-07  5.406480E-05  6.064886E-09 -1.032212E-11  5.808472E-13  3.243708E-10  2.579272E-14 -3.135583E-17  1.409417E-04 -3.998117E-07  7.188119E-08  2.408409E-05  2.694418E-09 -4.585938E-12  2.430182E-13  1.357081E-10  1.077005E-14 -1.309338E-17  5.640804E-05 -1.600151E-07  2.567158E-08  8.601312E-06  9.503122E-10 -1.617456E-12
  1.703447E-06  2.055931E-03 -6.127310E-06  7.150445E-04 -2.134187E-06  3.792589E-07  1.207691E-04  1.411169E-08 -2.527191E-11  3.223349E-04 -9.622783E-07  1.787221E-07  5.690011E-05  6.717699E-09 -1.203271E-11  6.771057E-13  3.592854E-10  3.006729E-14 -3.846906E-17  1.483331E-04 -4.428444E-07  7.961795E-08  2.534713E-05  2.984440E-09 -5.345922E-12  2.832914E-13  1.503155E-10  1.255495E-14 -1.606369E-17  5.936624E-05 -1.772379E-07  2.843468E-08  9.052389E-06  1.052602E-09 -1.885501E-12
  1.792683E-06  2.163630E-03 -6.786048E-06  7.525015E-04 -2.363631E-06  4.200326E-07  1.270955E-04  1.562891E-08 -2.945505E-11  3.392202E-04 -1.065731E-06  1.979363E-07  5.988078E-05  7.439953E-09 -1.402443E-11  7.891842E-13  3.979140E-10  3.504443E-14 -4.718546E-17  1.561034E-04 -4.904540E-07  8.817759E-08  2.667492E-05  3.305312E-09 -6.230808E-12  3.301834E-13  1.664767E-10  1.463321E-14 -1.970343E-17  6.247609E-05 -1.962924E-07  3.149166E-08  9.526592E-06  1.165773E-09 -2.197599E-12
  1.886495E-06  2.276850E-03 -7.514809E-06  7.918789E-04 -2.617463E-06  4.651405E-07  1.337463E-04  1.730743E-08 -3.432515E-11  3.569711E-04 -1.180181E-06  2.191930E-07  6.301426E-05  8.238989E-09 -1.634323E-11  9.196683E-13  4.406492E-10  4.083899E-14 -5.786458E-17  1.642721E-04 -5.431243E-07  9.764710E-08  2.807078E-05  3.660297E-09 -7.261010E-12  3.847761E-13  1.843560E-10  1.705279E-14 -2.416275E-17  6.574538E-05 -2.173725E-07  3.487359E-08  1.002511E-05  1.290974E-09 -2.560951E-12
  1.985117E-06  2.395874E-03 -8.320992E-06  8.332749E-04 -2.898263E-06  5.150406E-07  1.407379E-04  1.916429E-08 -3.999443E-11  3.756321E-04 -1.306790E-06  2.427079E-07  6.630838E-05  9.122927E-09 -1.904255E-11  1.071565E-12  4.879252E-10  4.758452E-14 -7.094634E-17  1.728595E-04 -6.013903E-07  1.081226E-07  2.953820E-05  4.052999E-09 -8.460269E-12  4.483275E-13  2.041350E-10  1.986947E-14 -2.962536E-17  6.918227E-05 -2.406921E-07  3.861482E-08  1.054918E-05  1.429479E-09 -2.983928E-12
  2.088795E-06  2.520999E-03 -9.212779E-06  8.767932E-04 -3.208879E-06  5.702394E-07  1.480881E-04  2.121835E-08 -4.659339E-11  3.952496E-04 -1.446843E-06  2.687198E-07  6.977137E-05  1.010074E-08 -2.218451E-11  1.248371E-12  5.402218E-10  5.543634E-14 -8.696896E-17  1.818872E-04 -6.658432E-07  1.197105E-07  3.108085E-05  4.487407E-09 -9.856188E-12  5.223005E-13  2.260145E-10  2.314809E-14 -3.631599E-17  7.279535E-05 -2.664878E-07  4.275331E-08  1.110011E-05  1.582693E-09 -3.476267E-12
  2.197788E-06  2.652540E-03 -1.019921E-05  9.225423E-04 -3.552460E-06  6.312964E-07  1.558150E-04  2.349045E-08 -5.427376E-11  4.158729E-04 -1.601760E-06  2.974923E-07  7.341188E-05  1.118234E-08 -2.584136E-11  1.454150E-12  5.980697E-10  6.457501E-14 -1.065908E-16  1.913777E-04 -7.371365E-07  1.325283E-07  3.270258E-05  4.967926E-09 -1.148086E-11  6.083958E-13  2.502165E-10  2.696404E-14 -4.450956E-17  7.659365E-05 -2.950212E-07  4.733102E-08  1.167929E-05  1.752171E-09 -4.049288E-12
  2.312370E-06  2.790823E-03 -1.129028E-05  9.706367E-04 -3.932489E-06  6.988304E-07  1.639380E-04  2.600361E-08 -6.321194E-11  4.375534E-04 -1.773110E-06  3.293171E-07  7.723903E-05  1.237870E-08 -3.009710E-11  1.693631E-12  6.620552E-10  7.521051E-14 -1.306171E-16  2.013547E-04 -8.159925E-07  1.467057E-07  3.440745E-05  5.499427E-09 -1.337161E-11  7.085910E-13  2.769864E-10  3.140502E-14 -5.454234E-17  8.058667E-05 -3.265815E-07  5.239434E-08  1.228816E-05  1.939630E-09 -4.716153E-12
  2.432827E-06  2.936195E-03 -1.249704E-05  1.021197E-03 -4.352813E-06  7.735252E-07  1.724774E-04  2.878330E-08 -7.361304E-11  4.603453E-04 -1.962629E-06  3.645163E-07  8.126236E-05  1.370194E-08 -3.504937E-11  1.972308E-12  7.328265E-10  8.758698E-14 -1.600329E-16  2.118431E-04 -9.032097E-07  1.623864E-07  3.619971E-05  6.087296E-09 -1.557182E-11  8.251855E-13  3.065952E-10  3.657296E-14 -6.682560E-17  8.478438E-05 -3.614881E-07  5.799453E-08  1.292824E-05  2.146969E-09 -5.492165E-12
  2.559460E-06  3.089020E-03 -1.383170E-05  1.074348E-03 -4.817684E-06  8.561366E-07  1.814546E-04  3.185766E-08 -8.571552E-11  4.843055E-04 -2.172233E-06  4.034461E-07  8.549194E-05  1.516545E-08 -4.081173E-11  2.296570E-12  8.111001E-10  1.019883E-13 -1.960427E-16  2.228692E-04 -9.996707E-07  1.797290E-07  3.808385E-05  6.737484E-09 -1.813193E-11  9.608521E-13  3.393428E-10  4.258638E-14 -8.186236E-17  8.919727E-05 -4.000942E-07  6.418826E-08  1.360114E-05  2.376288E-09 -6.395114E-12
  2.692585E-06  3.249678E-03 -1.530775E-05  1.130225E-03 -5.331804E-06  9.474999E-07  1.908920E-04  3.525781E-08 -9.979658E-11  5.094940E-04 -2.404044E-06  4.465002E-07  8.993833E-05  1.678405E-08 -4.751614E-11  2.673845E-12  8.976681E-10  1.187443E-13 -2.401195E-16  2.344605E-04 -1.106351E-06  1.989090E-07  4.006457E-05  7.456570E-09 -2.111059E-11  1.118699E-12  3.755606E-10  4.958307E-14 -1.002677E-16  9.383637E-05 -4.427904E-07  7.103816E-08  1.430853E-05  2.629907E-09 -7.445682E-12
  2.832536E-06  3.418572E-03 -1.694012E-05  1.188965E-03 -5.900367E-06  1.048538E-06  2.008131E-04  3.901811E-08 -1.161785E-10  5.359736E-04 -2.660402E-06  4.941136E-07  9.461264E-05  1.857410E-08 -5.531605E-11  3.112767E-12  9.934060E-10  1.382389E-13 -2.940648E-16  2.466460E-04 -1.224328E-06  2.201200E-07  4.214682E-05  8.251826E-09 -2.457595E-11  1.302337E-12  4.156148E-10  5.772324E-14 -1.227939E-16  9.871327E-05 -4.900079E-07  7.861346E-08  1.505217E-05  2.910391E-09 -8.667912E-12
  2.979662E-06  3.596123E-03 -1.874527E-05  1.250716E-03 -6.529117E-06  1.160273E-06  2.112427E-04  4.317659E-08 -1.352358E-10  5.638106E-04 -2.943897E-06  5.467674E-07  9.952655E-05  2.055369E-08 -6.438982E-11  3.623373E-12  1.099281E-09  1.609178E-13 -3.600809E-16  2.594561E-04 -1.354794E-06  2.435765E-07  4.433581E-05  9.131291E-09 -2.860727E-11  1.515968E-12  4.599102E-10  6.719310E-14 -1.503605E-16  1.038402E-04 -5.422237E-07  8.699067E-08  1.583394E-05  3.220575E-09 -1.008975E-11
